Sample_ID,Feldstaerke,Objekt,Traeger,Mode,Farbe_ID,Replikat,Kategorie_Pigment,Hersteller,Produktname,Inhaltsstoffe
30T_phantom_mode3_color7_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,Waterproof Lipliner Rosy Sand,3,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode4_color7_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode4_color7_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode4_color7_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,Waterproof Lipliner Rosy Sand,3,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode5_color7_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode5_color7_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode5_color7_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Waterproof Lipliner Rosy Sand,3,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode6_color7_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode6_color7_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode6_color7_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,Waterproof Lipliner Rosy Sand,3,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode7_color7_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode7_color7_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode7_color7_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,Waterproof Lipliner Rosy Sand,3,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode1_color7_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T2-TSE,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode1_color7_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T2-TSE,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode2_color7_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,SWI,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode2_color7_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,SWI,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode3_color7_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-FLD2,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode3_color7_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-FLD2,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode4_color7_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T2-TIRM,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode4_color7_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T2-TIRM,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode5_color7_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode5_color7_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode6_color7_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-VIBE,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode6_color7_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-VIBE,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode7_color7_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-TSE,Waterproof Lipliner Rosy Sand,1,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode7_color7_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-TSE,Waterproof Lipliner Rosy Sand,2,Kosmetik,Flormar Cosmetics (Türkei),Waterproof Lipliner Rosy Sand,"Hydrogenated Polyisobutene, Polyethylene, Synthetic Wax, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode1_color8_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode1_color8_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode1_color8_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,Silberglitzer Lidschatten,3,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode2_color8_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,SWI,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode2_color8_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,SWI,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode2_color8_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,SWI,Silberglitzer Lidschatten,3,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode3_color8_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode3_color8_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode3_color8_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-FLD2,Silberglitzer Lidschatten,3,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode4_color8_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode4_color8_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode4_color8_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T2-TIRM,Silberglitzer Lidschatten,3,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode5_color8_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode5_color8_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode5_color8_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,PD-TSE Dixon,Silberglitzer Lidschatten,3,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode6_color8_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode6_color8_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode6_color8_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-VIBE,Silberglitzer Lidschatten,3,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode7_color8_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode7_color8_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode7_color8_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T1-TSE,Silberglitzer Lidschatten,3,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode1_color8_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T2-TSE,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode1_color8_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T2-TSE,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode2_color8_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,SWI,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode2_color8_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,SWI,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode3_color8_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-FLD2,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode3_color8_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-FLD2,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode4_color8_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T2-TIRM,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode4_color8_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T2-TIRM,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode5_color8_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode5_color8_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,PD-TSE Dixon,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode6_color8_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-VIBE,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode6_color8_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-VIBE,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode7_color8_Kunsthaut_rep1,3.0 Tesla,Proband,Kunsthaut,T1-TSE,Silberglitzer Lidschatten,1,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_proband_mode7_color8_Kunsthaut_rep2,3.0 Tesla,Proband,Kunsthaut,T1-TSE,Silberglitzer Lidschatten,2,Kosmetik,Wolfera Cosmetics (Deutschland),Silberglitzer-Lidschatten (Wolfera Palette),"Mica, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Tin Oxide, Silica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)"
30T_phantom_mode1_color9_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,203 Chocolat Brown,1,PMU,Swiss Color (Schweiz),203 Chocolat Brown,"Aqua, Propylene Glycol, Iron Oxides (CI 77491, CI 77492, CI 77499), Silica, PVP, Sodium Polyphosphate"
30T_phantom_mode1_color9_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,203 Chocolat Brown,2,PMU,Swiss Color (Schweiz),203 Chocolat Brown,"Aqua, Propylene Glycol, Iron Oxides (CI 77491, CI 77492, CI 77499), Silica, PVP, Sodium Polyphosphate"
30T_phantom_mode1_color9_Kunsthaut_rep3,3.0 Tesla,Phantom,Kunsthaut,T2-TSE,203 Chocolat Brown,3,PMU,Swiss Color (Schweiz),203 Chocolat Brown,"Aqua, Propylene Glycol, Iron Oxides (CI 77491, CI 77492, CI 77499), Silica, PVP, Sodium Polyphosphate"
30T_phantom_mode2_color9_Kunsthaut_rep1,3.0 Tesla,Phantom,Kunsthaut,SWI,203 Chocolat Brown,1,PMU,Swiss Color (Schweiz),203 Chocolat Brown,"Aqua, Propylene Glycol, Iron Oxides (CI 77491, CI 77492, CI 77499), Silica, PVP, Sodium Polyphosphate"
30T_phantom_mode2_color9_Kunsthaut_rep2,3.0 Tesla,Phantom,Kunsthaut,SWI,203 Chocolat Brown,2,PMU,Swiss Color (Schweiz),203 Chocolat Brown,"Aqua, Propylene Glycol, Iron Oxides (CI 77491, CI 77492, CI 77499), Silica, PVP, Sodium Polyphosphate"
